head	relation	tail	weight
Protein:P14780	-observed_in->	PMID:19021146	0.85
Protein:P29474	-observed_in->	PMID:19007025	0.9
Protein:P29474	-observed_in->	PMID:16645153	0.975
Protein:P29474	-observed_in->	PMID:14966819	0.94
Protein:P29474	-observed_in->	PMID:18990085	0.85
Protein:P29474	-observed_in->	PMID:19075634	0.7
Protein:P29474	-observed_in->	PMID:11104868	0.7
Protein:P29474	-observed_in->	PMID:11107506	0.9
Protein:P29474	-observed_in->	PMID:11113569	0.9625
Protein:P29474	-observed_in->	PMID:11116119	0.97
Protein:P29474	-observed_in->	PMID:11117379	0.9
Protein:P29474	-observed_in->	PMID:15719745	0.925
Protein:P29474	-observed_in->	PMID:15721845	0.95
Protein:P29474	-observed_in->	PMID:15724677	0.9
Protein:P29474	-observed_in->	PMID:16651724	0.85
Protein:P29474	-observed_in->	PMID:12701818	0.9769230769230768
Protein:P29474	-observed_in->	PMID:19766235	0.7
Protein:P29474	-observed_in->	PMID:19767525	0.925
Protein:P29474	-observed_in->	PMID:19769544	0.85
Protein:P29474	-observed_in->	PMID:22135402	0.9
Protein:P29474	-observed_in->	PMID:16139132	0.85
Protein:P29474	-observed_in->	PMID:12226742	0.925
Protein:P29474	-observed_in->	PMID:12224825	0.9666666666666668
Protein:P29474	-observed_in->	PMID:14687653	0.94
Protein:P29474	-observed_in->	PMID:14691039	0.7
Protein:P29474	-observed_in->	PMID:14693683	0.925
Protein:P29474	-observed_in->	PMID:14699016	0.925
Protein:P29474	-observed_in->	PMID:14682408	0.95
Protein:P29474	-observed_in->	PMID:19751953	0.7
Protein:P14780	-observed_in->	PMID:19751953	0.7
Protein:P29474	-observed_in->	PMID:19752353	0.9
Protein:P29474	-observed_in->	PMID:19752371	0.7
Protein:P29474	-observed_in->	PMID:12605027	0.925
Protein:P29474	-observed_in->	PMID:12600950	0.9571428571428572
Protein:P29474	-observed_in->	PMID:12606259	0.9625
Protein:P29474	-observed_in->	PMID:18054314	0.7
Protein:P29474	-observed_in->	PMID:20675566	0.9
Protein:P29474	-observed_in->	PMID:25066694	0.7
Protein:P29474	-observed_in->	PMID:20693395	0.9625
Protein:P29474	-observed_in->	PMID:20693399	0.9
Protein:P29474	-observed_in->	PMID:20694792	0.95
Protein:P29474	-observed_in->	PMID:20696994	0.925
Protein:P29474	-observed_in->	PMID:12621164	0.94
Protein:P29474	-observed_in->	PMID:18045155	0.7
Protein:P29474	-observed_in->	PMID:20411618	0.7
Protein:P29474	-observed_in->	PMID:28877324	0.9625
Protein:P29474	-observed_in->	PMID:26158699	0.9
Protein:P29474	-observed_in->	PMID:26151429	0.7
Protein:P29474	-observed_in->	PMID:26160278	0.9
Protein:P29474	-observed_in->	PMID:22997914	0.925
Protein:P29474	-observed_in->	PMID:22999860	0.7
Protein:P29474	-observed_in->	PMID:22994795	0.85
Protein:P29474	-observed_in->	PMID:16896805	0.94
Protein:P29474	-observed_in->	PMID:16901477	0.7
Protein:P29474	-observed_in->	PMID:16904088	0.9666666666666668
Protein:P29474	-observed_in->	PMID:26145768	0.94
Protein:Q03135	-observed_in->	PMID:26145768	0.85
Protein:P29474	-observed_in->	PMID:26142729	0.85
Protein:P29474	-observed_in->	PMID:17825498	0.925
Protein:P29474	-observed_in->	PMID:11978951	0.97
Protein:P29474	-observed_in->	PMID:28888922	0.7
Protein:P29474	-observed_in->	PMID:28867751	0.95
Protein:P29474	-observed_in->	PMID:21241456	0.85
Protein:P29474	-observed_in->	PMID:25823215	0.7
Protein:P29474	-observed_in->	PMID:17824808	0.7
Protein:P29474	-observed_in->	PMID:30729348	0.9
Protein:P29474	-observed_in->	PMID:30951948	0.7
Protein:P29474	-observed_in->	PMID:30940538	0.85
Protein:P29474	-observed_in->	PMID:30952549	0.9
Protein:P29474	-observed_in->	PMID:12724620	0.94
Protein:P29474	-observed_in->	PMID:22723034	0.94
Protein:P29474	-observed_in->	PMID:18598896	0.925
Protein:P29474	-observed_in->	PMID:18585800	0.925
Protein:P29474	-observed_in->	PMID:31600600	0.94
Protein:P29474	-observed_in->	PMID:18494283	0.7
Protein:P29474	-observed_in->	PMID:16741029	0.94
Protein:P29474	-observed_in->	PMID:16741030	0.9571428571428572
Protein:P29474	-observed_in->	PMID:15284679	0.7
Protein:P29474	-observed_in->	PMID:14613854	0.85
Protein:P29474	-observed_in->	PMID:22724466	0.85
Protein:P29474	-observed_in->	PMID:22731641	0.9571428571428572
Protein:P29474	-observed_in->	PMID:22707298	0.85
Protein:P29474	-observed_in->	PMID:18984034	0.85
Protein:P29474	-observed_in->	PMID:18985280	0.85
Protein:P29474	-observed_in->	PMID:10929744	0.925
Protein:P29474	-observed_in->	PMID:10930354	0.94
Protein:P29474	-observed_in->	PMID:16411023	0.85
Protein:P29474	-observed_in->	PMID:16409219	0.9785714285714284
Protein:P29474	-observed_in->	PMID:26492644	0.9
Protein:P29474	-observed_in->	PMID:17559823	0.7
Protein:P29474	-observed_in->	PMID:17549304	0.7
Protein:P29474	-observed_in->	PMID:24247795	0.9
Protein:P29474	-observed_in->	PMID:15642797	0.7
Protein:P29474	-observed_in->	PMID:15639473	0.9
Protein:P29474	-observed_in->	PMID:15636445	0.9571428571428572
Protein:P29474	-observed_in->	PMID:20459417	0.9625
Protein:P29474	-observed_in->	PMID:20461063	0.95
Protein:P29474	-observed_in->	PMID:20463305	0.94
Protein:P29474	-observed_in->	PMID:16434759	0.925
Protein:P29474	-observed_in->	PMID:16435070	0.925
Protein:P29474	-observed_in->	PMID:17322419	0.95
Protein:P29474	-observed_in->	PMID:17306621	0.7
Protein:P29474	-observed_in->	PMID:24979612	0.9
Protein:P29474	-observed_in->	PMID:26774797	0.85
Protein:P29474	-observed_in->	PMID:27028009	0.9
Protein:P29474	-observed_in->	PMID:25009787	0.85
Protein:P29474	-observed_in->	PMID:28252205	0.9
Protein:P29474	-observed_in->	PMID:10451235	0.85
Protein:P29474	-observed_in->	PMID:16555626	0.925
Protein:P29474	-observed_in->	PMID:16534014	0.925
Protein:P14780	-observed_in->	PMID:16534014	0.94
Protein:P29474	-observed_in->	PMID:11551002	0.925
Protein:P29474	-observed_in->	PMID:15951350	0.9625
Protein:P29474	-observed_in->	PMID:15956360	0.85
Protein:P29474	-observed_in->	PMID:17339838	0.925
Protein:P29474	-observed_in->	PMID:17351656	0.9
Protein:P29474	-observed_in->	PMID:15942460	0.85
Protein:P29474	-observed_in->	PMID:15939832	0.95
Protein:P29474	-observed_in->	PMID:19279989	0.9
Protein:P29474	-observed_in->	PMID:19275271	0.925
Protein:P29474	-observed_in->	PMID:19255799	0.925
Protein:P29474	-observed_in->	PMID:26796132	0.85
Protein:P29474	-observed_in->	PMID:18437150	0.94
Protein:P29474	-observed_in->	PMID:18430606	0.85
Protein:P29474	-observed_in->	PMID:18413498	0.95
Protein:P29474	-observed_in->	PMID:32093874	0.94
Protein:P29474	-observed_in->	PMID:10025949	0.94
Protein:P29474	-observed_in->	PMID:15308554	0.9
Protein:P29474	-observed_in->	PMID:12354446	0.9
Protein:P29474	-observed_in->	PMID:21126261	0.85
Protein:P29474	-observed_in->	PMID:21114134	0.925
Protein:P29474	-observed_in->	PMID:21127212	0.85
Protein:P29474	-observed_in->	PMID:29065787	0.7
Protein:P29474	-observed_in->	PMID:29079038	0.94
Protein:P29474	-observed_in->	PMID:16172417	0.85
Protein:P29474	-observed_in->	PMID:16168297	0.9
Protein:P29474	-observed_in->	PMID:16157324	0.9
Protein:P29474	-observed_in->	PMID:16159817	0.85
Protein:P29474	-observed_in->	PMID:16161413	0.85
Protein:P29474	-observed_in->	PMID:28156163	0.85
Protein:P29474	-observed_in->	PMID:21549710	0.7
Protein:P29474	-observed_in->	PMID:21543636	0.9666666666666668
Protein:P29474	-observed_in->	PMID:30840305	0.9
Protein:P29474	-observed_in->	PMID:21522135	0.925
Protein:P29474	-observed_in->	PMID:15604043	0.85
Protein:P29474	-observed_in->	PMID:16566960	0.9571428571428572
Protein:P29474	-observed_in->	PMID:16583233	0.7
Protein:P56539	-observed_in->	PMID:16583233	0.7
Protein:P29474	-observed_in->	PMID:12899665	0.85
Protein:P29474	-observed_in->	PMID:12898015	0.7
Protein:P29474	-observed_in->	PMID:12907461	0.85
Protein:P29474	-observed_in->	PMID:15784171	0.9785714285714284
Protein:P29474	-observed_in->	PMID:15778808	0.9
Protein:P29474	-observed_in->	PMID:15801202	0.7
Protein:P29474	-observed_in->	PMID:15846275	0.94
Protein:P29474	-observed_in->	PMID:15848316	0.7
Protein:P29474	-observed_in->	PMID:15866317	0.7
Protein:P29474	-observed_in->	PMID:10762001	0.925
Protein:P29474	-observed_in->	PMID:25037058	0.85
Protein:P29474	-observed_in->	PMID:10769288	0.85
Protein:P29474	-observed_in->	PMID:15350840	0.7
Protein:P29474	-observed_in->	PMID:15339465	0.925
Protein:P29474	-observed_in->	PMID:15340336	0.7
Protein:P29474	-observed_in->	PMID:15334196	0.9
Protein:P29474	-observed_in->	PMID:9950873	0.9625
Protein:P29474	-observed_in->	PMID:9950892	0.9666666666666668
Protein:P29474	-observed_in->	PMID:15112434	0.85
Protein:P29474	-observed_in->	PMID:15110495	0.7
Protein:P56539	-observed_in->	PMID:15110495	0.7
Protein:P29474	-observed_in->	PMID:24266783	0.85
Protein:P29474	-observed_in->	PMID:24271017	0.925
Protein:P29474	-observed_in->	PMID:18359140	0.7
Protein:P29474	-observed_in->	PMID:18373738	0.7
Protein:P29474	-observed_in->	PMID:18375715	0.925
Protein:P29474	-observed_in->	PMID:18377542	0.9769230769230768
Protein:P29474	-observed_in->	PMID:18362233	0.7
Protein:P29474	-observed_in->	PMID:32882215	0.85
Protein:P14780	-observed_in->	PMID:32882215	0.7
Protein:P29474	-observed_in->	PMID:32873108	0.925
Protein:P29474	-observed_in->	PMID:30977468	0.94
Protein:P29474	-observed_in->	PMID:22362403	0.9625
Protein:P29474	-observed_in->	PMID:22359381	0.95
Protein:P29474	-observed_in->	PMID:30160177	0.7
Protein:P29474	-observed_in->	PMID:19286956	0.975
Protein:P29474	-observed_in->	PMID:19286961	0.925
Protein:P29474	-observed_in->	PMID:19296328	0.7
Protein:P29474	-observed_in->	PMID:19297385	0.85
Protein:P29474	-observed_in->	PMID:19283667	0.85
Protein:P29474	-observed_in->	PMID:19280986	0.7
Protein:P29474	-observed_in->	PMID:28108596	0.9
Protein:P29474	-observed_in->	PMID:26828873	0.85
Protein:P29474	-observed_in->	PMID:23443250	0.925
Protein:P29474	-observed_in->	PMID:22106415	0.98
Protein:P29474	-observed_in->	PMID:12824457	0.85
Protein:P29474	-observed_in->	PMID:12826928	0.85
Protein:P29474	-observed_in->	PMID:12843684	0.7
Protein:P29474	-observed_in->	PMID:21282198	0.95
Protein:P29474	-observed_in->	PMID:18931027	0.975
Protein:P29474	-observed_in->	PMID:18951871	0.7
Protein:P29474	-observed_in->	PMID:18956684	0.94
Protein:P29474	-observed_in->	PMID:18941922	0.85
Protein:P29474	-observed_in->	PMID:21287574	0.94
Protein:P29474	-observed_in->	PMID:10188333	0.9571428571428572
Protein:P29474	-observed_in->	PMID:11691541	0.9
Protein:P29474	-observed_in->	PMID:11693755	0.9769230769230768
Protein:P29474	-observed_in->	PMID:11684075	0.9666666666666668
Protein:P29474	-observed_in->	PMID:16038712	0.94
Protein:P29474	-observed_in->	PMID:16041245	0.94
Protein:P29474	-observed_in->	PMID:11668050	0.94
Protein:P29474	-observed_in->	PMID:11708836	0.9
Protein:P29474	-observed_in->	PMID:11711525	0.7
Protein:P29474	-observed_in->	PMID:20837663	0.85
Protein:P29474	-observed_in->	PMID:29331788	0.85
Protein:P29474	-observed_in->	PMID:23979266	0.85
Protein:P29474	-observed_in->	PMID:23980179	0.95
Protein:P29474	-observed_in->	PMID:29351461	0.94
Protein:P29474	-observed_in->	PMID:11395021	0.9
Protein:P29474	-observed_in->	PMID:31895878	0.9727272727272728
Protein:P29474	-observed_in->	PMID:25667236	0.9
Protein:P29474	-observed_in->	PMID:25677507	0.7
Protein:P29474	-observed_in->	PMID:25680465	0.9869565217391304
Protein:P29474	-observed_in->	PMID:25672441	0.925
Protein:P29474	-observed_in->	PMID:25663532	0.85
Protein:P29474	-observed_in->	PMID:25681423	0.9727272727272728
Protein:P29474	-observed_in->	PMID:16690882	0.7
Protein:P29474	-observed_in->	PMID:16716362	0.9666666666666668
Protein:P29474	-observed_in->	PMID:16708988	0.7
Protein:P29474	-observed_in->	PMID:16480696	0.9
Protein:P14780	-observed_in->	PMID:16480696	0.85
Protein:P29474	-observed_in->	PMID:10860766	0.9625
Protein:P29474	-observed_in->	PMID:10851213	0.925
Protein:P29474	-observed_in->	PMID:10851216	0.9
Protein:P29474	-observed_in->	PMID:20840538	0.9625
Protein:P14780	-observed_in->	PMID:20840538	0.925
Protein:P29474	-observed_in->	PMID:32224624	0.85
Protein:P29474	-observed_in->	PMID:23729663	0.9625
Protein:P29474	-observed_in->	PMID:23754516	0.85
Protein:P29474	-observed_in->	PMID:29317058	0.7
Protein:P29474	-observed_in->	PMID:33385381	0.7
Protein:P29474	-observed_in->	PMID:20193570	0.85
Protein:P29474	-observed_in->	PMID:20193692	0.7
Protein:P29474	-observed_in->	PMID:20215811	0.9
Protein:P29474	-observed_in->	PMID:20211321	0.95
Protein:P29474	-observed_in->	PMID:21044620	0.925
Protein:P29474	-observed_in->	PMID:21051417	0.85
Protein:P29474	-observed_in->	PMID:16476615	0.925
Protein:P29474	-observed_in->	PMID:19793027	0.94
Protein:P29474	-observed_in->	PMID:25618272	0.7
Protein:P29474	-observed_in->	PMID:25613228	0.7
Protein:P29474	-observed_in->	PMID:17487232	0.925
Protein:Q03135	-observed_in->	PMID:17487232	0.94
Protein:P29474	-observed_in->	PMID:17488730	0.85
Protein:P29474	-observed_in->	PMID:25176181	0.7
Protein:P29474	-observed_in->	PMID:25178948	0.925
Protein:P29474	-observed_in->	PMID:26364514	0.925
Protein:P29474	-observed_in->	PMID:26359087	0.7
Protein:P29474	-observed_in->	PMID:19449462	0.7
Protein:P29474	-observed_in->	PMID:32473245	0.7
Protein:P29474	-observed_in->	PMID:17482266	0.85
Protein:P29474	-observed_in->	PMID:17466432	0.7
Protein:P29474	-observed_in->	PMID:23428811	0.7
Protein:P29474	-observed_in->	PMID:24490705	0.7
Protein:P29474	-observed_in->	PMID:24486195	0.9
Protein:P29474	-observed_in->	PMID:24467636	0.925
Protein:P29474	-observed_in->	PMID:20237586	0.9571428571428572
Protein:P29474	-observed_in->	PMID:30767945	0.85
Protein:P29474	-observed_in->	PMID:20640495	0.85
Protein:P29474	-observed_in->	PMID:10411855	0.9
Protein:P29474	-observed_in->	PMID:10409471	0.9
Protein:P29474	-observed_in->	PMID:23419451	0.925
Protein:P29474	-observed_in->	PMID:31701352	0.7
Protein:P29474	-observed_in->	PMID:16055518	0.9
Protein:P29474	-observed_in->	PMID:23666677	0.9571428571428572
Protein:Q03135	-observed_in->	PMID:23666677	0.85
Protein:P29474	-observed_in->	PMID:23678261	0.7
Protein:P29474	-observed_in->	PMID:23106693	0.9
Protein:P29474	-observed_in->	PMID:23086649	0.85
Protein:P29474	-observed_in->	PMID:30466623	0.7
Protein:P29474	-observed_in->	PMID:20608027	0.7
Protein:P29474	-observed_in->	PMID:14506635	0.9
Protein:P29474	-observed_in->	PMID:20622333	0.85
Protein:P29474	-observed_in->	PMID:19857485	0.85
Protein:P29474	-observed_in->	PMID:20861627	0.85
Protein:P29474	-observed_in->	PMID:17507436	0.85
Protein:P29474	-observed_in->	PMID:17508281	0.7
Protein:P29474	-observed_in->	PMID:17522975	0.7
Protein:P29474	-observed_in->	PMID:17513495	0.7
Protein:P29474	-observed_in->	PMID:29624247	0.925
Protein:P29474	-observed_in->	PMID:29626503	0.85
Protein:P29474	-observed_in->	PMID:28438659	0.85
Protein:P29474	-observed_in->	PMID:28188309	0.925
Protein:P29474	-observed_in->	PMID:24766266	0.85
Protein:P29474	-observed_in->	PMID:31210329	0.7
Protein:P29474	-observed_in->	PMID:18542928	0.9
Protein:P29474	-observed_in->	PMID:12651036	0.7
Protein:P29474	-observed_in->	PMID:12652160	0.85
Protein:P29474	-observed_in->	PMID:12637371	0.925
Protein:P29474	-observed_in->	PMID:9396468	0.85
Protein:P29474	-observed_in->	PMID:26414244	0.95
Protein:P29474	-observed_in->	PMID:16006546	0.95
Protein:P29474	-observed_in->	PMID:31476306	0.9
Protein:P29474	-observed_in->	PMID:16026776	0.925
Protein:P29474	-observed_in->	PMID:16011258	0.9
Protein:P29474	-observed_in->	PMID:16029550	0.94
Protein:P29474	-observed_in->	PMID:21300153	0.85
Protein:P29474	-observed_in->	PMID:14751661	0.9
Protein:P29474	-observed_in->	PMID:11485370	0.9823529411764704
Protein:P29474	-observed_in->	PMID:11476747	0.9
Protein:P29474	-observed_in->	PMID:21309057	0.94
Protein:P29474	-observed_in->	PMID:10821808	0.95
Protein:P29474	-observed_in->	PMID:10826919	0.9
Protein:P29474	-observed_in->	PMID:9321810	0.925
Protein:P29474	-observed_in->	PMID:11498936	0.85
Protein:P29474	-observed_in->	PMID:14734130	0.9
Protein:P29474	-observed_in->	PMID:18670084	0.7
Protein:P29474	-observed_in->	PMID:18642840	0.7
Protein:P29474	-observed_in->	PMID:18660450	0.9
Protein:P17252	-observed_in->	PMID:18660450	0.85
Protein:P29474	-observed_in->	PMID:17383329	0.9625
Protein:P29474	-observed_in->	PMID:17386181	0.925
Protein:P29474	-observed_in->	PMID:31364134	0.85
Protein:P29474	-observed_in->	PMID:18665799	0.9
Protein:P29474	-observed_in->	PMID:19946826	0.925
Protein:P29474	-observed_in->	PMID:19960018	0.9666666666666668
Protein:P29474	-observed_in->	PMID:19957251	0.7
Protein:P29474	-observed_in->	PMID:19938215	0.9
Protein:P29474	-observed_in->	PMID:24135644	0.9571428571428572
Protein:P29474	-observed_in->	PMID:31377586	0.925
Protein:P29474	-observed_in->	PMID:29931049	0.95
Protein:P29474	-observed_in->	PMID:21450592	0.85
Protein:P29474	-observed_in->	PMID:21451249	0.925
Protein:P29474	-observed_in->	PMID:30204367	0.925
Protein:P29474	-observed_in->	PMID:30204958	0.94
Protein:P29474	-observed_in->	PMID:30193792	0.7
Protein:P29474	-observed_in->	PMID:30212415	0.85
Protein:P29474	-observed_in->	PMID:26543099	0.95
Protein:Q03135	-observed_in->	PMID:26543099	0.7
Protein:P29474	-observed_in->	PMID:26549213	0.7
Protein:P45379	-observed_in->	PMID:26549213	0.85
Protein:P29474	-observed_in->	PMID:26552794	0.95
Protein:P29474	-observed_in->	PMID:26554436	0.7
Protein:P29474	-observed_in->	PMID:15814300	0.85
Protein:P29474	-observed_in->	PMID:15816328	0.9
Protein:P29474	-observed_in->	PMID:15838317	0.85
Protein:P29474	-observed_in->	PMID:15840010	0.85
Protein:P29474	-observed_in->	PMID:15821017	0.9727272727272728
Protein:P29474	-observed_in->	PMID:15823793	0.925
Protein:P29474	-observed_in->	PMID:15825964	0.95
Protein:P29474	-observed_in->	PMID:21664194	0.85
Protein:P14780	-observed_in->	PMID:21664194	0.85
Protein:P29474	-observed_in->	PMID:21665987	0.9
Protein:P29474	-observed_in->	PMID:16107535	0.925
Protein:P29474	-observed_in->	PMID:21554376	0.85
Protein:P29474	-observed_in->	PMID:27246989	0.7
Protein:P29474	-observed_in->	PMID:27222390	0.7
Protein:P29474	-observed_in->	PMID:17848522	0.9571428571428572
Protein:P29474	-observed_in->	PMID:17848984	0.7
Protein:P14780	-observed_in->	PMID:17848984	0.7
Protein:P29474	-observed_in->	PMID:17873023	0.925
Protein:P29474	-observed_in->	PMID:10359729	0.94
Protein:P29474	-observed_in->	PMID:27809355	0.925
Protein:P29474	-observed_in->	PMID:27822012	0.85
Protein:P29474	-observed_in->	PMID:17975666	0.7
Protein:P29474	-observed_in->	PMID:17996131	0.9625
Protein:P29474	-observed_in->	PMID:17996136	0.85
Protein:P29474	-observed_in->	PMID:20935150	0.9666666666666668
Protein:P29474	-observed_in->	PMID:20938214	0.9666666666666668
Protein:P56539	-observed_in->	PMID:20938214	0.7
Protein:P29474	-observed_in->	PMID:16595793	0.9571428571428572
Protein:P29474	-observed_in->	PMID:9626827	0.925
Protein:P29474	-observed_in->	PMID:16616056	0.9
Protein:P29474	-observed_in->	PMID:16603698	0.925
Protein:P29474	-observed_in->	PMID:16609365	0.7
Protein:P29474	-observed_in->	PMID:16683402	0.85
Protein:P29474	-observed_in->	PMID:16624690	0.9
Protein:P29474	-observed_in->	PMID:24055733	0.925
Protein:P29474	-observed_in->	PMID:16337503	0.925
Protein:P29474	-observed_in->	PMID:16337960	0.94
Protein:Q03135	-observed_in->	PMID:16337960	0.94
Protein:P29474	-observed_in->	PMID:18001743	0.95
Protein:P29474	-observed_in->	PMID:18001768	0.85
Protein:P29474	-observed_in->	PMID:12124192	0.85
Protein:P29474	-observed_in->	PMID:12124226	0.9
Protein:P29474	-observed_in->	PMID:20926145	0.9571428571428572
Protein:P29474	-observed_in->	PMID:9609746	0.94
Protein:P29474	-observed_in->	PMID:27595734	0.7
Protein:P29474	-observed_in->	PMID:27613099	0.9571428571428572
Protein:P29474	-observed_in->	PMID:12687832	0.85
Protein:P29474	-observed_in->	PMID:12665482	0.9571428571428572
Protein:P29474	-observed_in->	PMID:12681422	0.85
Protein:P29474	-observed_in->	PMID:12676984	0.9666666666666668
Protein:P29474	-observed_in->	PMID:26519026	0.9
Protein:P29474	-observed_in->	PMID:17722051	0.9
Protein:P29474	-observed_in->	PMID:16243909	0.9
Protein:P29474	-observed_in->	PMID:16935999	0.9666666666666668
